,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S12,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S13,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S14,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149,S15,S150,S151,S152,S153,S154,S155,S156,S157,S158,S159,S16,S160,S161,S162,S163,S164,S165,S166,S167,S168,S169,S17,S170,S171,S172,S173,S174,S176,S177,S178,S179,S18,S180,S181,S182,S183,S184,S185,S186,S187,S188,S189,S19,S190,S191,S192,S2,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S3,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S4,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S5,S50,S51,S52,S53,S54,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S69,S7,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S8,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S9,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99
Ruminococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999938898391293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20491289615195935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saccotheciaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013255414570530633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01799233449213167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017810363978936913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013949177152085648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sandaracinaceae,0.0,0.0,0.0,0.0,0.015672053682956825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028468234678957715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04267330279937641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03522217811044513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04261520436125609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03661654062533286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033377552700124914,0.0,0.0,0.0,0.0,0.025127574487039207,0.0
Sanguibacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396576546249186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517758670981901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04469797308725276,0.04598486290742319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saprolegniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167588741169707,0.0,0.0,0.0,0.0,0.01622574257521368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005965857850422316,0.0,0.0,0.0,0.0,0.0,0.015594097596392863,0.0,0.0,0.0,0.0,0.0,0.009862933522504887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006693118812275643,0.0,0.0,0.0,0.016735694484720398,0.0,0.0,0.0,0.0,0.0,0.0,0.004210000707461693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009216801273527628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009329801980747867,0.007176993635500766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sclerotiniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005625452722850396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scytonemataceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027483629894405573,0.031320843137419244,0.028664310892255934,0.0,0.0,0.028057572046138388,0.0,0.0,0.0,0.0,0.0,0.020940689364651502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200715769634561,0.030878087763225356,0.0,0.0,0.03376419686908179,0.0,0.0,0.0,0.018628522410527884,0.0,0.0,0.0,0.0,0.029615415029413165,0.017201866204792034,0.0,0.0,0.02343323813789115,0.0,0.0,0.0,0.028401937337178076,0.0,0.0,0.0,0.0,0.0,0.0,0.030058170403607053,0.0,0.0,0.0,0.027090069561788787,0.0,0.0,0.04319324650469229,0.0,0.0,0.0,0.019366448034184358,0.020776705892727843,0.0,0.0,0.0,0.0,0.0,0.05841091269920803,0.06155939536014232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02354802656823771,0.0,0.0,0.0,0.02149823316919195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022318150528810254,0.0,0.0,0.02443353731662548,0.05204835398856998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02745083320002084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042225744020342695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029107066266449818,0.030123763792376516,0.029156261308026916,0.0,0.0,0.0,0.0,0.0,0.0,0.038978871276254205,0.0,0.06370757884234228,0.0,0.028565920809101735,0.028861091058564325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024958284426781194,0.04206176054841903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serendipitaceae,0.0,0.0,0.0,0.0,0.009213166735035533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinobacteraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04322911526148058,0.0,0.09984686574327639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solirubrobacteraceae,0.0,0.0,0.0,0.06675463497803297,0.07258459344897338,0.04858835554372147,0.026766273421831317,0.0,0.05158385906746432,0.052936667110444965,0.10717782769090699,0.04295165536463545,0.0,0.07843065677756829,0.01840785229912948,0.03096964126966403,0.1208508518396042,0.06350145373181762,0.0,0.021161782958054362,0.017022834540839773,0.0,0.023899608759324713,0.0,0.1915511769429974,0.0,0.0,0.032741175611662496,0.043628059386125774,0.04238798534672685,0.0,0.017280512263312276,0.0,0.0,0.0,0.052823933106863244,0.020324330360018725,0.0700400259395574,0.051841536789936825,0.09249019750997428,0.08666023903903389,0.01884268345580183,0.08833514423510515,0.0,0.03475428281847893,0.0,0.0,0.0,0.0,0.01972845062680106,0.022273018136217033,0.019213095181856054,0.07938084337918565,0.02702395114430382,0.0,0.09944749601673188,0.0,0.0,0.0,0.0,0.0,0.016169277085149602,0.0,0.0,0.0,0.0,0.07680406615446062,0.0,0.0,0.0,0.0,0.0,0.0,0.016104857654531478,0.0,0.0,0.02008275749520075,0.0,0.0,0.01666852767244008,0.0,0.0,0.04287113107636279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021355041249908738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02866664662506603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028167396037775554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993781377630997,0.04689734548999566,0.0,0.0,0.06532130264677967,0.02148388011114499,0.0,0.02267563957758032,0.04216251733956341,0.03249960274684452,0.025204102229341763,0.03512469454453315,0.025059158510450978,0.1719515651774326,0.0,0.04301607479525358,0.033159901910680314,0.0,0.03919922353112962,0.0,0.017425455982203058,0.0,0.02757151630455789,0.0,0.03652581716047739,0.033224321341298435,0.0,0.04393405168156187,0.0,0.01691010053725805,0.022530695858689536,0.09778869567831514,0.09530854759951729,0.03225802988202655,0.02103294409681811,0.01623369651576773,0.04575390059652393,0.045464013158742364,0.0
Sordariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09256798738230657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761628134328036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sphingobacteriaceae,0.8530314967492754,0.06768678767489286,1.0014946290031115,0.21124133608971016,0.5352939849709084,1.8231800815874237,0.8804449328092935,0.7293409250397277,0.1196431429300057,2.875626384942925,0.12638885756257562,1.5540691255008587,0.5905801397893324,0.33579306285873484,0.22625413929325935,2.4533159437754,0.6741408857272514,0.9452612036192629,0.11858105168998406,0.3529587537109765,1.7028193094411872,0.5141095705077741,0.6367093458086508,0.5125307862320662,2.194309207053365,0.26451812910268774,0.1980369585110627,0.5996796782511394,1.1396813108805222,0.4619809842407658,1.2218067983859795,1.834633443878468,0.06854794273436987,0.9809991385875588,3.793129690478379,0.4413132628133176,1.5627954967702258,3.7193287018811994,0.3745450405352002,0.9474427964366047,0.431409979629332,0.9781286217226354,1.3884403023947807,0.03461843339097574,0.32273221112333356,0.32804266732344173,0.23974556855839915,0.11984407911055034,0.23437770202099245,1.6278127037607397,1.212764670261471,0.06886369958951144,0.3995759475973319,0.47277412765287763,4.553644428671174,3.731442283051176,0.050234045136158825,2.1669244761619963,1.6981977772886607,0.2941131579800476,2.594373142517734,7.71879114461027,0.37345424412652933,2.8954616564795455,0.6894120354486437,0.4134979543922102,5.094765562877877,0.15598388643993547,2.0762161432304183,1.338722950294308,1.5361571002637369,2.361000121399465,1.088901867540028,5.966972112284841,5.377597589578776,0.289491625827521,1.0624069968767853,3.839201486160399,0.14745845135111307,1.888426929927132,0.5448815112997525,2.163077983562999,3.5195407280825335,2.619203113399321,1.5414962616324943,2.2425913007213762,0.11803565348564862,2.3843087183426426,0.5296103615783602,0.4426911109084808,2.2238181204247773,1.0047096078918258,1.9904450993065081,1.8303563737497321,2.4705390449649403,4.812048356851576,1.3713033167111883,3.747431061988799,1.0621486503589421,0.24683574521475984,6.177409703652373,7.520180082726222,0.6154388158395687,0.08407743897360526,0.08574233875526081,0.23406194516585088,0.16611681097311493,0.682321858792283,0.6761502475326978,0.16295924242169924,0.21284882553406725,0.25561952682142536,2.993690743597223,1.431727696717825,0.05178412424321744,0.2877119053712685,0.0,0.18844943218221868,0.39601650668482696,1.4442144450802417,3.635251262907594,0.282487564677108,0.17708218539712217,0.06983967532358538,0.6272079349857544,2.0337037884609033,0.9809991385875588,0.35941741665705407,0.02993949090115066,0.6957558777201244,0.10577854647242588,3.461211825387291,0.45936881389368556,0.47148239506366213,0.9741960136176904,0.5110668226309553,0.04256976510681345,0.241324352834107,2.316133942800713,1.9650697302205855,0.06102718854827067,0.2802485615224678,3.535127634659067,0.7300872594246077,4.203096909126733,1.7451307280301576,0.7017839631364634,2.407473789442574,0.09082315360617516,0.0474783489458324,0.2925917840416382,1.4638200752676682,1.3347329318520647,0.7220211070341731,3.0316963868888083,0.15664410531886783,2.3513838899019714,3.029945371601205,0.6691174812136356,1.5542126513441048,0.6244235336267788,0.6583817481388222,1.0905954724903326,0.4665164008873447,0.5333420335027605,0.5856428507816642,0.10061161611556382,0.12834080903072348,0.08106339626543572,0.9579775933308734,0.49814949673880016,1.038179834536832,0.5400590429666813,1.2491915292773486,0.9050452623416866,0.05451111526489463,0.8343444319586243,0.14915205630141787,1.623765274981198,1.034218521263238,1.8584300286886828,3.910218073398603,1.4668054128071886,0.27077585586822067,1.6727362926967904,0.375262669751431,2.708849355090878,0.04607179568201995
Sphingomonadaceae,2.476066684138861,0.7334223924140686,7.22123576636443,3.7681759083617252,13.886202897654758,12.303242976514122,6.441742556849711,5.998753930881915,2.1893019058417793,26.435226387117602,5.4534088741610915,12.342267668646437,6.525962512092529,4.975439781634522,4.059443535750997,5.072709660635263,7.007267048391091,4.788404772120026,0.2855973729768842,3.369882228938634,10.293221173416956,4.008536325180957,4.721695896680169,8.986852927068822,26.211543189158334,1.9934279703315019,1.7129588421540565,3.9534181168487756,9.77205808404308,3.666695031598844,2.7131750432804,4.965683608601443,1.4092666867141113,5.156054061887932,7.984969004056483,2.386635098002304,10.160762362621691,17.01130524677627,3.7680925222674255,8.595313521284018,6.352561128996053,6.398465173908104,3.4249170511765152,0.5298352431810576,3.3507451202968253,1.3289658779033846,2.9160951037590124,1.2417857163129224,1.5164595109365302,6.137716857032566,7.037202656244727,0.8834339760594452,4.537704479607616,2.8340014939208396,5.022469538819621,3.18151304191534,0.5453867497679741,6.835575080227761,3.949082039945185,1.2821028929068856,5.467167579720562,4.325778720944623,2.6597662498813652,7.665058253275223,1.7566948486143124,0.9652774276147187,28.42490198320561,0.7559783309221699,4.532326076525277,3.0739032872214223,2.969587283252347,6.332048149798297,4.91623565468165,4.832140778580281,9.107470912473513,5.344881872429876,6.436530925955972,2.846050784547163,0.8984017799862629,10.861122168645881,2.7538257642515624,3.674491631415877,18.937440639007818,6.168736484112099,7.379127335921139,2.875861313259349,3.3818481334706583,2.8668973081221183,1.4101422407042594,1.4467487361018805,4.238348401071262,3.814580269839575,6.059709165815084,3.944370725617245,6.007134233359047,4.4303448831965975,10.547340295795658,12.602182124578977,3.8306320929922903,1.2819778137654358,9.909645139637783,4.7538829290799,2.988307461422657,1.018436062730854,2.7138421320347983,1.0477462748772408,0.6271051221817978,1.509538465109645,1.7073719738359685,0.5163266959044867,1.1549807921468096,2.5808413116265854,4.764723121338877,2.857891609937738,1.4787273032658617,2.374252262998781,0.42560262530628235,1.9023286623089481,1.861177624771987,2.8602681136252825,5.627185494681917,6.709453612599283,1.2900245718653685,1.4653855281778905,1.9142945668409725,3.9850214465884077,2.2194042858840146,1.3818743547366203,0.5786161083464524,1.9099584899373818,4.413375813006584,5.22672377680703,1.5229636262919162,1.5298846721188013,2.510880378509036,6.733468807757632,0.4233928938073371,0.9547290866857915,3.618331096904948,6.0546226140627954,0.47972020050686565,2.030076158776273,7.359364831572082,2.5845519928229272,10.373855526604881,3.0912892878829346,6.385915566715981,7.673271783563755,1.506328100479102,2.410275055736303,2.6898686299236,2.242418847910765,2.1764187542724573,3.4639000502616812,6.739472606547219,0.9101175262353877,5.851535781395583,12.038992443677992,2.737773941098847,4.48929885186657,4.5264056638299905,3.2754474771440876,12.293194952150994,1.2988634978611495,3.56663171843906,1.9634923624778664,0.5801587510909991,2.2384163153843737,2.2407928190719186,4.977274275709118,3.415661194709235,8.212529655400692,3.2866629068274134,9.398113144155536,8.383804693092523,0.5500146780016141,4.725073033499312,0.9551877102044405,6.606013162620356,2.821118342351517,14.624586762679666,15.572019566114223,5.695937329432119,3.634174454821914,7.099742226969592,2.298037372808745,18.557616979472137,1.8165243712744332
Spirochaetaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599956967867798,0.0,0.0,0.0,0.0,0.08644593289727728,0.0,0.0,0.0,0.2197756802195938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04555259697907538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304177091592706,0.0,0.0,0.066186467391515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
